"Video_id","Video_title","Published_at","Duration","Video_type","View_count","Like_count","Comment_count"
"0CTp1a-aCUM","100 Kids Fight Parents For $500,000",2022-12-03 21:00:00.000,00:15:23,Normal,342269676,4935864,93040
NPYPXWJBTWM,"$10,000 Girl Scout Cookies",2023-03-11 17:00:47.000,00:00:23,Short,751259741,14378527,20066
"9bqk6ZUsKyA",I Spent 50 Hours Buried Alive,2021-03-27 20:00:04.000,00:12:40,Normal,341861579,8345996,242199
f0c7pSCoZqE,"I Put 1,000,000,000 Christmas Lights On A House (World Record)",2020-12-23 21:00:06.000,00:11:22,Normal,135203357,3004754,105719
LeYsRMZFUq0,"I Gave People $1,000,000 But ONLY 1 Minute To Spend It!",2020-12-15 21:00:11.000,00:14:18,Normal,244514953,7095803,185390
vJH28ICkCdU,I Sold My House For $1,2021-03-06 21:00:02.000,00:09:20,Normal,189699887,4095070,116878
"2isYuQZMbdU","100 People Fight For A Private Island",2022-08-04 19:59:59.000,00:15:31,Normal,261914469,7173338,224615
tVWWp1PqDus,"100 Boys Vs 100 Girls For $500,000",2022-07-23 20:00:09.000,00:16:53,Normal,305935143,5045959,136121
"0e3GPea1Tyg","$456,000 Squid Game In Real Life!",2021-11-24 21:00:01.000,00:25:42,Normal,934018694,20018345,651876
"2eFSU7TFOnk",Spending 24 Hours On Top Of A Mountain,2019-06-13 20:00:01.000,00:15:24,Normal,234606957,4106592,116533
gL6iSCSHjco,"Last To Leave Roller Coaster Wins $20,000 - Challenge",2019-08-17 20:00:00.000,00:15:07,Normal,168882946,3067761,66402
QxGVgXf_LNk,"Going Through The Same Drive Thru 1,000 Times",2019-10-05 20:00:08.000,00:15:38,Normal,318938067,5270656,132566
d1010B3sKNQ,Surviving 24 Hours Straight In A Rain Forest,2019-09-21 21:00:00.000,00:13:09,Normal,147858462,2738132,73257
jokVbbLqV_E,"I Spent $100,000 On Lottery Tickets And Won!",2019-10-31 20:00:02.000,00:15:10,Normal,58559422,1436403,29817
ha4tRQwKIUg,I Bought Everything In A Store - Challenge,2019-05-18 20:05:02.000,00:16:56,Normal,171364560,4343861,180083
erQ_9yEz0ls,"$1 vs $100,000 Firework!",2020-07-03 21:00:20.000,00:11:09,Normal,267973488,5561227,181959
F4Y3Pkn95GI,"I Ate A $70,000 Golden Pizza",2020-02-29 21:00:22.000,00:12:36,Normal,286785149,4460470,110363
lBYC4_Lccjw,Surviving 24 Hours On A Deserted Island,2019-08-22 20:00:07.000,00:13:52,Normal,217181880,3689036,80563
r7zJ8srwwjk,I Spent 50 Hours In Solitary Confinement,2020-05-30 20:10:08.000,00:15:52,Normal,343365228,5105576,116698
HPJKxAhLw5I,"Planting 20,000,000 Trees, My Biggest Project Ever!",2019-10-25 19:01:01.000,00:07:23,Normal,119878279,4545065,160047
gsWPpE4Rid0,Videos I Could Not Upload...,2020-04-30 20:00:08.000,00:13:32,Normal,175790065,4137954,65580
HBMmK1c44sE,I Spent 24 Hours In A Doomsday Bunker,2020-04-11 20:00:00.000,00:11:59,Normal,229946043,3428344,79117
yXWw0_UfSFg,Anything You Can Fit In The Circle I’ll Pay For,2020-03-07 21:00:00.000,00:19:43,Normal,339101995,5334822,113221
Ims5p6wjW9s,"Last To Take Hand Off Boat, Keeps It",2019-10-19 20:06:01.000,00:16:48,Normal,137676242,2158817,57054
UQtltNZ_pjs,I Won Every Prize At A Theme Park,2019-08-15 19:59:59.000,00:13:22,Normal,189667323,3032297,67673
al6130OD1Ck,"Donating $100,000 To Random Streamers",2019-09-28 20:29:58.000,00:14:46,Normal,67683609,1919262,42439
KSKJKLmAqpI,"Lambo Race, Winner Keeps Lambo",2020-02-08 21:00:02.000,00:14:48,Normal,152748658,2759724,54899
ajJbMGq9AS4,"Youtube ""Freinds""",2015-05-23 01:28:10.000,00:04:39,Normal,112358,1681,216
NS3hse9ezik,"Last To Leave Ramen Noodle Pool Wins $20,000",2019-09-13 20:00:05.000,00:14:32,Normal,78802673,1605309,43598
npDey6_9YRs,"Anything You Can Carry, I'll Pay For #2",2019-09-06 20:00:00.000,00:13:59,Normal,93244946,1761556,34731
"0NGWT9COcEI","I Gave My Brother 24 Hours To Spend $100,000",2019-08-31 20:00:01.000,00:13:08,Normal,109641650,2595607,56540
"3LLnjRLrvLU",I Opened A Free Car Dealership,2019-08-29 20:00:00.000,00:15:20,Normal,159625231,3558381,137027
bTrV5v7GLcQ,"Last To Leave Pool Of $20,000 Keeps It",2019-08-24 20:00:01.000,00:16:39,Normal,188330250,3362050,81572
n6qc4LHN2KQ,I Opened The World's First FREE Store,2019-06-15 20:00:00.000,00:14:51,Normal,98796054,2398117,76100
IYVjOfoU3uI,I Gave My Credit Card To Random People,2020-02-01 21:00:01.000,00:16:48,Normal,203139946,4138535,97468
RwnN2FVaHmw,"Last to Stop Swinging Wins $1,000,000 (Part 2)",2019-11-30 21:00:03.000,00:13:03,Normal,148598180,2385480,80589
TOcGSwJBPMQ,I Spent 24 Hours Straight At Area 51,2019-08-02 21:00:01.000,00:15:15,Normal,198344571,4028754,100119
Rj_vssRaZlQ,I Ate The World’s Largest Slice Of Pizza,2020-08-01 20:00:02.000,00:08:03,Normal,336783131,4963826,138239
YQDDm9HLkV4,I Adopted EVERY Dog In A Dog Shelter,2020-07-23 20:00:11.000,00:16:04,Normal,282932867,5008388,206962
oI6aXhowFDY,"Get Every Boy Scout Badge, Win $10,000",2020-01-25 21:00:01.000,00:13:38,Normal,131543968,2314568,45750
fY-LA3YaZ_M,"How I Gained 15,000,000 Subscribers In 1 Year",2020-01-03 21:10:01.000,00:06:34,Normal,19794306,894977,39567
"0hVZOJCYBBM",Important Youtube Announcement (please watch),2019-12-28 21:00:06.000,00:02:35,Normal,39732899,2412734,124789
Z9WQy9jEY8M,"Giving 10,000 Presents To Kids For Christmas",2019-12-23 21:00:04.000,00:13:48,Normal,83190989,3160298,170269
bs0SWXbty18,"Spending $1,000,000 In 24 Hours",2019-12-21 21:00:01.000,00:15:10,Normal,210758597,4892214,127525
yeqARWqjkps,"Last To Take Hand Off $1,000,000 Keeps It",2019-12-19 21:00:12.000,00:15:17,Normal,152612261,3454391,295319
wMuYiLby3-s,"Last To Stop Riding Bike Wins $1,000,000 (Part 4)",2019-12-14 20:59:57.000,00:11:45,Normal,68997224,1505543,91409
NbaWrbJDr48,"Last To Leave Toilet Wins $1,000,000 (Part 3)",2019-12-07 21:11:07.000,00:15:46,Normal,105171579,1963859,48630
sfv1QaRzJg8,I Ordered Pizza And Tipped The House,2019-12-05 21:00:02.000,00:12:50,Normal,164830357,4442888,105579
X1jMMFOqxEw,"$50,000 Game Of Extreme Hide And Seek - Challenge",2019-11-28 21:00:01.000,00:13:48,Normal,170453852,3125008,50993
ORUX1lHbOa8,I Opened A FREE BANK,2019-11-23 21:00:17.000,00:10:52,Normal,129782042,3050749,94072
LU_xVr4b2qM,"Going Around A Ferris Wheel 1,000 Times Straight",2019-11-16 21:00:47.000,00:12:56,Normal,135600412,2639276,49845
"0DaMUhgcAqo",Destroying My Friend's Car And Surprising Him With A New One,2019-08-10 20:00:00.000,00:14:43,Normal,116208079,2869114,60994
tQ4m4zD7BBA,"Last To Fall Wins $1,000,000 (Part 1)",2019-11-14 21:00:31.000,00:16:57,Normal,170248242,3170737,56587
D9lVNzyhYnc,Surviving 24 Hours Straight In The Bermuda Triangle,2019-11-09 21:00:55.000,00:11:41,Normal,272906915,4518009,100403
"59AYXzCa-Cs",I Built The World's Largest Lego Tower,2020-06-06 20:00:01.000,00:13:56,Normal,221943815,3658563,77039
OAbP-V6fEVc,I Broke Into A House,2020-06-25 20:00:00.000,00:14:02,Normal,211938533,3975929,197602
YSoJPA8-oHc,If You Click This Video I'll Give My Friend .001$,2020-05-23 21:01:02.000,00:17:21,Normal,229780358,7553648,169235
oBYbxw8f5OI,"Giving $1,000,000 Of Food To People In Need",2020-03-27 20:00:05.000,00:12:29,Normal,69827126,1952006,64543
AiGKBNGlzHo,I Ran A Marathon In The World's Largest Shoes,2020-03-21 20:00:02.000,00:13:49,Normal,189075666,3539008,70267
_mdKvblL_8s,"$70,000 Extreme Hide And Seek - Challenge",2020-03-13 20:00:04.000,00:17:21,Normal,162688950,2812664,66946
RCvnytndd9c,"Last To Leave VR Wins $20,000",2019-06-08 20:00:01.000,00:14:18,Normal,170519715,3294039,93765
AA-VpIj8F5Y,"Last To Stop Running Wins $20,000",2019-06-06 20:00:00.000,00:14:58,Normal,124766122,2392174,65728
fWcSBWadolA,"Paying People $10,000 To Eat Ghost Pepper",2019-06-01 20:05:01.000,00:14:46,Normal,40996022,1115047,34510
YyhKdOCwD7s,"24 Hours In The Most Haunted Place On Earth",2019-05-30 20:07:01.000,00:15:07,Normal,156845717,3165501,139600
xRwy_rKc7gI,"Last To Leave World's Largest Bowl Of Cereal Wins $10,000",2019-05-15 21:05:01.000,00:15:42,Normal,268999664,3529623,87491
"9-HphHIJS9c","How I Gave Away $1,000,000",2018-12-25 21:05:01.000,00:15:14,Normal,14578066,487494,33582
QapO3maXd9k,Donating $10000 To Pewdiepie,2018-12-16 21:05:02.000,00:15:15,Normal,47436925,1723625,48971
"984NGLLYDUg","20,000 Magnets Vs A Car",2019-01-14 22:05:00.000,00:12:03,Normal,34520136,768209,23362
xBP9EUQIkNs,"You Pick The Right Cup, You Win $100,000!",2018-10-28 20:06:01.000,00:17:35,Normal,36326645,972319,35219
qZNxvnQv0h4,I Bought Every Billboard In My City For This,2018-10-26 21:06:02.000,00:15:31,Normal,38875502,1310795,104856
uE6gud1voDs,"Ordering Water Then Tipping $30,000",2018-10-23 20:11:02.000,00:11:45,Normal,46498758,1206580,46308
VqnQ-0q2gb4,Destroyed Friend's House And Bought Him A New One,2018-11-24 21:06:01.000,00:14:38,Normal,43986203,1128078,67656
"71VpdDb8e6U","Last Youtuber To Leave Wins $100,000 - Challenge",2018-12-12 21:00:02.000,00:24:39,Normal,106924009,2160883,94362
Gz3yak1cl-8,"Last To Leave Circle Wins $10,000 - Challenge",2018-10-12 22:05:04.000,00:16:36,Normal,99216936,1679127,58948
"9GD6hbqu2oM",I Spent 24 Hours Straight In Slime,2018-10-09 20:05:02.000,00:14:38,Normal,44190795,933865,32622
GUWGsIVEMSQ,"Surprising Tfue With $10,000 Live - Fortnite",2018-10-04 20:07:01.000,00:15:23,Normal,75768552,1539319,47093
bFZdU9dr4OM,Rocket League In Real Life!,2018-09-01 21:08:58.000,00:12:55,Normal,28841845,539364,16081
"6_im_hGxGRk",Spending 24 Hours Straight Under Water Challenge,2018-08-24 22:09:00.000,00:15:11,Normal,146194974,3574468,105429
Su34c5Z8DW4,I Put Millions Of Pennies In My Friends Backyard,2018-12-08 21:05:02.000,00:14:41,Normal,190561904,2854045,64198
b91vrgVY-ZQ,"Attempting The Impossible Maze - $10,000 Challenge",2018-08-15 21:08:59.000,00:19:47,Normal,57161120,1005958,32056
f0M64XpmTz8,"I Spent $50,000 On Lottery Tickets And Won ____",2018-10-19 21:05:02.000,00:16:54,Normal,31440716,744909,33191
e5DqdX-7_g4,Surprising TFue With A Fortnite Battle Bus In Real Life,2018-12-07 22:11:00.000,00:14:25,Normal,103394277,1888066,62914
sESRuTyfsEk,I Spent 24 Hours Straight In Prison - Challenge,2018-12-19 21:05:02.000,00:13:01,Normal,120221047,2119551,73863
wDqJZ_2ZA3A,"I Spent $30,000 On Lottery Tickets And Won ____",2018-09-28 21:05:00.000,00:15:34,Normal,17389209,425563,21548
RywkkwO78m8,Flat Earth PROVEN By Independent Research,2018-09-22 20:05:01.000,00:11:52,Normal,29044088,793838,133155
"52ubXjlVzUY","Donating $100,000 To A Random Fortnite Streamer",2018-08-05 22:00:00.000,00:22:57,Normal,53753830,1112982,50409
XHb7g6yuGgE,Moving 10 Pounds Using ONLY Sound,2018-08-02 21:09:00.000,00:13:46,Normal,45954383,1209182,49630
rH1D_3G56DY,Returning Destroyed Rental Cars Prank,2018-07-27 21:09:00.000,00:10:30,Normal,37480904,620987,17383
-0zoWMSEOGg,"I Gave My 6,000,000th Subscriber 6,000,000 ____",2018-07-25 21:11:00.000,00:18:33,Normal,17755024,393796,31968
"3TflpIllQHY",I Put 100 Million Orbeez In My Friend's Backyard,2018-11-22 21:08:01.000,00:14:45,Normal,255140826,5492728,143683
"1SwVSTKFCsc","Spending $40,000 In One Hour Challenge",2018-11-17 21:06:02.000,00:14:03,Normal,45018012,930139,54324
xhIYirjB4Yc,"Giving $10,000 To Random People And Saying Nothing",2019-04-30 20:00:06.000,00:15:59,Normal,83896300,1855468,49525
WRzIuC2MKOU,"Can 1,000 Fans At Max Speed Push A Car?",2018-07-17 21:41:02.000,00:11:53,Normal,28834775,619148,36442
ZPuEUe_8SRM,"Giving My 10,000,000th Subscriber 10,000,000 ___",2018-11-13 21:05:04.000,00:18:19,Normal,29918647,813801,32020
gKVZz4kcuns,"$10,000 Games Of Rock Paper Scissors",2018-11-04 21:05:02.000,00:12:52,Normal,18670274,511677,24962
nywT2SenPIo,"Last To Remove Hand, Gets Lamborghini Challenge",2018-11-02 20:05:01.000,00:19:45,Normal,97880068,1719906,73494
nd-bwvNB7YA,Destroying My Friend's Car And Surprising Him With A New One - Slime,2018-08-28 22:08:59.000,00:16:11,Normal,122484782,2498278,66963
"7zi0bi-RDj4","Eating A $10,000 Golden Steak (24k Gold)",2019-01-11 22:05:00.000,00:16:30,Normal,165257708,2452953,89144
"9vB-48kHbBU",I Built A Giant House Using Only Legos,2018-12-02 20:05:01.000,00:13:49,Normal,65371909,1033376,48536
"3ix_gbcubTo","Last To Leave Slime Pit Wins $20,000 - Challenge",2018-11-30 21:11:01.000,00:17:50,Normal,152517214,2422597,73179
XaxhLbxZ13k,Last To Take Hand Off House Keeps It!,2019-01-08 21:05:00.000,00:17:30,Normal,103234903,1687976,44302
HfJMs4mrSJM,Molten Lava Vs Giant Ice Block Experiment,2019-04-27 20:00:02.000,00:07:38,Normal,101051097,1856884,41051
tYHTVjfShOA,"Anything You Can Carry, I'll Pay For Challenge",2019-04-20 20:00:03.000,00:15:09,Normal,94854043,1796289,90277
JTQcIR2ZxU4,Homeless Man Buys A Lamborghini,2019-04-18 20:05:00.000,00:14:20,Normal,206195617,4391733,81151
mGIpOtncmSM,"Saying Pewdiepie 100,000 Times",2018-11-25 21:07:01.000,11:48:40,Normal,26753619,1686370,166282
xpNeg0hPZIs,Playing Battleship With Real Ships,2019-04-06 20:05:58.000,00:15:32,Normal,38539269,1009667,34288
P4qWhSZ7_WA,Things That SHOULDN'T Be Sold On Amazon,2018-09-21 22:06:01.000,00:14:06,Normal,153003856,2297134,55682
UlUcwJc5nBs,"Surprising My 8,000,000th Subscriber With 8,000,000 ___",2018-09-19 20:05:01.000,00:18:52,Normal,37455331,584052,18288
qAW6CE7_bFM,"I Donated $25,000 To Random Kids Streaming Fortnite",2018-09-14 20:09:01.000,00:17:37,Normal,66437564,1325452,39643
tBEBc4KQVsU,I Hope This Magic Trick Works,2018-09-11 21:13:59.000,00:16:22,Normal,43724709,715049,18758
L8nh1wuXTbI,"I Gave Him One Hour To Spend $100,000!",2019-01-01 21:05:01.000,00:13:45,Normal,83894583,1650416,68147
Izmibu7dxcs,Destroying My Friend's Car And Surprising Him With A New One,2018-04-13 22:21:00.000,00:15:12,Normal,39356955,626396,35445
"2Pvt8awds44",Walking Up To Random People With 100 StormTroopers,2018-04-11 22:09:01.000,00:10:04,Normal,20278221,501687,38019
n9BbAfbsyj0,"I Donated $10,000 If They Said This Word (Twitch Streamers)",2018-04-04 22:19:00.000,00:13:05,Normal,20152030,553828,21730
CWK6an4mYL0,"I Tipped Waitresses $20,000",2018-03-30 21:09:03.000,00:12:24,Normal,15027871,355336,19435
VwWV4JelEzY,Walking Into Random Stores With 100 Dinosaurs,2018-03-22 22:43:02.000,00:10:12,Normal,33862756,894569,44155
Pe3pGsCeYXg,"Giving 3,000,000 Pennies To My 3,000,000th Subscriber",2018-02-22 23:14:03.000,00:10:10,Normal,8880419,235211,21740
"3iaDrpKdaIc",I Ubered Random People In A Tank,2018-07-11 21:16:00.000,00:10:04,Normal,30270475,861002,42900
wMn8d7IeCYM,"Saying ""Keep Net Neutrality"" For 10 Hours",2017-12-17 20:37:34.000,10:00:02,Normal,2454745,84903,9757
BMZP4CtphaU,Life Hacks You Need To Know,2017-12-08 22:49:10.000,00:06:50,Normal,7410716,201127,10583
ln9aLVd__8w,"Can 100,000 Pieces Of Paper Stop A Bullet?",2017-12-06 22:46:59.000,00:12:39,Normal,26035665,480499,55906
"93s1JECSy60","Giving My Mom $100,000 (Proudest Day Of My Life)",2017-12-02 21:10:08.000,00:11:08,Normal,32602657,1548345,44832
MC5h-ShR-S8,"We Drove 3,000 Miles For The World's Best Burger",2018-06-09 21:13:59.000,00:13:49,Normal,55310451,1222553,93625
dp8IaLrZpGs,"I Gave My 5,000,000th Subscriber 5,000,000 ______",2018-06-08 22:36:59.000,00:11:31,Normal,11373533,292253,18908
"97Gh93Daio0",I Made Money Grow On Trees,2018-06-01 22:09:00.000,00:10:34,Normal,17394108,429382,35869
ehEuczQUh8E,Pulling Cars Over Using A Toy Police Car,2018-05-13 21:10:01.000,00:13:17,Normal,24806542,541547,18399
uBC7805Smsg,"I Gave $500,000 To Random People",2018-05-11 22:40:59.000,00:15:03,Normal,15256110,452497,30501
YR6Wh2Zy9jE,"2,256 Miles In One Uber Ride (World Record)",2017-10-28 22:30:00.000,00:10:08,Normal,43959485,1112226,42333
vETSAZgfDP4,I Flew Using Only Balloons AND Leaf Blowers,2018-04-23 22:09:02.000,00:11:18,Normal,32855986,651065,44274
t4OumncEiKo,I Took Apart My Friends Car And Put It In His Room,2018-05-25 22:41:59.000,00:10:16,Normal,15963683,316163,12160
"5PCxQSMOl3o",i'm really sorry,2017-10-26 21:30:00.000,00:03:11,Normal,5973687,204224,10034
"5qzAVMe_SnM",Hi Me In Two Years (Made Two Years Ago),2017-10-04 21:30:00.000,00:01:50,Normal,13820238,599385,38127
d8pJkuSp1iI,How Many Toy Cars Does It Take To Pull A Real Car?,2018-05-04 22:08:58.000,00:11:48,Normal,41395644,759688,26522
dFr5YQaQQdo,"I Gave $20,000 To People From An Ice Cream Truck",2018-05-02 22:11:00.000,00:13:42,Normal,14820927,346474,20929
d7QmQtNwhcU,"Can 1,000 Rolls Of Duct Tape Stop A Car??",2018-04-30 22:09:00.000,00:10:23,Normal,27016377,544852,24274
zAAXW7ySu1k,"Tipping Uber Drivers $10,000",2017-08-30 22:40:02.000,00:11:14,Normal,4675173,127761,7985
sx5k8xd_VoU,Going To The Connor McGregor fight!,2017-08-28 20:31:04.000,00:05:42,Normal,6140529,229323,11039
uotb9ZHnI2g,"Tipping Pizza Delivery Guys $10,000",2017-08-23 21:44:24.000,00:10:27,Normal,23185054,699708,39602
_FX6rml2Yjs,"Saying Logan Paul 100,000 Times",2017-08-19 14:00:58.000,17:06:07,Normal,23736580,930253,108284
kupaqq-xJ_8,"Donating $10,000 To Random Twitch Streamers",2017-08-15 19:20:09.000,00:14:42,Normal,10885575,226329,17576
Er6QUQZbv0w,Breaking The Law,2017-07-09 21:20:50.000,00:03:56,Normal,32247831,831454,33531
"4KVmSG6KS2k","Giving Homeless People $1,000 (Not Clickbait)",2017-06-28 22:00:02.000,00:08:47,Normal,6682138,229194,18781
Lx9fRu5ehFo,We Are Better Than Dude Perfect,2017-06-24 18:40:12.000,00:02:37,Normal,28286461,666327,37527
KcsRxHwGz7A,Every Challenge I've Ever Done,2017-06-23 18:31:22.000,23:48:06,Normal,963109,29954,4532
ZJwX2jTXWwQ,Watching It's Everyday Bro For 10 Hours Straight,2017-06-17 21:06:02.000,10:00:11,Normal,28490089,824319,69597
N_GMakKf7G4,"Giving A Random Homeless Man $10,000",2017-06-15 23:10:02.000,00:10:02,Normal,11412412,565238,33663
"63gyUQ_JeOE",Toothpaste Life Hacks YOU SHOULD KNOW,2017-06-13 22:30:01.000,00:04:22,Normal,19794018,496456,15020
koRKIlRQj4g,I Built A Mansion Using Only Cardboard Boxes,2018-03-20 22:50:00.000,00:07:08,Normal,25943359,573428,23214
XKFKPQHdWRI,Breaking Glass Using Only Megaphones,2018-03-17 22:22:47.000,00:08:54,Normal,54425521,1401059,74142
yuGEB4ZZdUQ,Tying My Shoes In Every State (World Record),2018-03-16 22:09:02.000,00:15:10,Normal,18185029,452831,40763
sg_XFT4K3N4,"I Dropped $20,000 From A Drone",2018-03-08 00:13:02.000,00:11:45,Normal,7841645,248188,16981
szt8xabJoSo,"Donating $10,000 To Fortnite Streamers If They Win",2018-03-03 23:21:02.000,00:14:31,Normal,11393759,273325,15600
yzGmnjDFuZE,"I Donated $30,000 To My Favorite Twitch Streamer (ninja)",2018-02-21 23:19:01.000,00:11:17,Normal,36814434,857218,38264
op0N7axawJA,"I Gave $20,000 To Random Homeless People",2018-02-17 00:40:00.000,00:10:56,Normal,47742915,1302345,72173
l_huIWJBhJM,I Bought An Expensive Car Using Only $1 Bills,2018-02-13 23:10:01.000,00:10:29,Normal,37760264,1075216,35026
"7ALCsEyn3mg",I Bought The World's Most Expensive Apps ($10k),2018-02-08 23:35:00.000,00:10:19,Normal,27123234,758716,24663
CvMRiR4k49Y,We Delivered 100 Pizzas To Random Houses,2018-02-02 23:12:01.000,00:10:03,Normal,9227307,227738,10841
g2rbhIB-ITM,"I Donated $30,000 To A Random Twitch Streamer (world record)",2018-01-28 00:11:02.000,00:18:26,Normal,32935741,1051075,54289
nLpqZEAFnkE,I Bought A Car Using Only Pennies,2018-01-25 23:10:03.000,00:12:08,Normal,26665146,719139,38145
sirrTXiPFmw,I Bought One Snickers Bar From Every Walmart,2018-01-13 23:15:01.000,00:10:08,Normal,45143022,1117067,69207
nRkwuTOESCc,Donating Big Donations To Twitch Streamers!!!,2018-01-11 22:37:00.000,00:18:38,Normal,27804144,580180,35995
AS6WMS_Bemg,I Can't Believe I Found This Stuff On Amazon..,2017-12-22 23:19:10.000,00:07:08,Normal,31395452,1186979,23582
Fbl3E_XCQfA,Trying To Fly Using Only Leaf Blowers,2018-03-01 23:09:03.000,00:13:02,Normal,18464520,427539,28293
Ejou8aa5eZk,How Many Rubber Bands Does It Take To Snap A Safe?,2018-05-22 22:14:01.000,00:10:16,Normal,37442009,910454,43968
xBLxMfO3pDw,$10000 Ice Sculpture Vs Flame,2018-05-01 22:09:00.000,00:15:09,Normal,23957998,503002,29469
WZ2rYlVxt4g,"Giving My 4,000,000th Subscriber 4,000,000 Cookies",2018-04-02 22:09:01.000,00:10:41,Normal,13422488,341317,24029
XE9pUM9MEFA,I Built A Working Car Using Only LEGOS,2018-06-23 21:09:58.000,00:12:24,Normal,75396691,1643252,98535
wbzD04leeLI,Do Water Repellent Shoes Actually Work?,2018-06-22 22:11:00.000,00:11:38,Normal,132791739,2001214,63703
zE3FLbpu9-Q,"I Donated $40,000 To A Random Twitch Fortnite Streamer (world record)",2018-04-21 21:07:02.000,00:21:17,Normal,24627854,629792,28881
KO8B2kw_Jxs,I BOUGHT A 1000$ KEYBOARD,2016-10-25 21:06:50.000,00:06:21,Normal,1645471,38418,2783
jhYG5BStQSk,Hi Me In A Year (Scheduled Uploaded A Year Ago),2016-10-04 21:00:01.000,00:01:59,Normal,1838772,57845,4834
wTIPpjUgAFE,Epic New Gaming And Youtube Setup 2016,2016-09-30 22:32:04.000,00:05:00,Normal,428667,15249,918
PJyWmlWNor8,WHY DO THEY SELL THIS ON AMAZON?,2016-12-18 02:00:04.000,00:08:31,Normal,8867849,713896,12994
t1BWMa8btIw,I Mailed Myself IN A BOX & it REALLY WORKED! (Human Mail Challenge),2016-11-30 02:31:18.000,00:05:02,Normal,16559259,453648,15786
"2O8wta4FsD4",STUPIDEST PERSN ON EART (Really Dumb),2016-11-28 00:01:52.000,00:04:22,Normal,2538182,183115,12276
igVcy5dtN80,Grilling A Microwave Microwaving A Microwave Microwaving A Toaster Toasting An Iphone Watching Micro,2017-03-30 22:10:41.000,00:03:08,Normal,2168749,72666,4950
uAFGIQPWL54,Worst Reviews On Amazon #1 (Minecraft Edition),2016-06-26 21:24:27.000,00:02:07,Normal,722926,17281,1395
BKJy7BFP3Is,WHERE IS MY COOKIE?????,2016-04-24 21:31:29.000,00:02:42,Normal,131311,12502,1208
"5bCyFf8lSfk",Worst Thumbnails On Youtube #2 - Cringe,2016-04-10 22:00:00.000,00:02:13,Normal,296772,10284,550
vBp0bzVr09s,LISTENING TO OLD VOICEMAILS FOR THE FIRST TIME,2016-08-28 21:00:01.000,00:05:13,Normal,404452,12029,1056
dJCsc_Cq9i4,BEST WALMART TOILET PAPER FORT,2016-08-24 21:00:01.000,00:04:16,Normal,1482889,50686,2984
DbC9CauTXoM,THE WORST THINGS EVER TO EXIST,2016-11-19 00:40:47.000,00:04:40,Normal,3818663,326506,18067
bqpKlkPpT10,"100 LAYERS OF SARAN WRAP + TOILET PAPER!!",2016-08-23 21:01:56.000,00:07:43,Normal,3376468,139211,6759
dEOlvTqYUNo,#1 MOST INSANE MAGNET LIFE HACK EVER,2017-03-24 21:40:17.000,00:05:09,Normal,26315240,519121,17863
ntlG5XgYg4k,Microwaving A Microwave Microwaving A Toaster,2016-12-23 00:00:04.000,00:14:17,Normal,4988324,89504,14917
KzwTYZ2W3ZA,Microwaving A Microwave,2016-12-09 02:45:18.000,00:09:05,Normal,11904004,438993,41104
"9CVwXBYVqVk","Counting To 200,000 (Road To A Mil)",2017-02-18 00:00:03.000,23:34:38,Normal,4140810,156281,19161
i8pmk5xnO2s,Microwaving Dry Ice (Microwave Explodes),2017-02-09 22:29:35.000,00:05:56,Normal,3362258,96567,5634
dSDBr0WjrwQ,"Reading The Entire Bee Movie Script But Everytime They Say ""Bee"" I Repeat All the Previous Bees",2016-11-25 01:43:37.000,01:30:59,Normal,11026950,215595,11790
TIIU1ivhLKs,WORST REVIEWS ON AMAZON #4 *FUNNY*,2016-08-21 21:17:07.000,00:03:23,Normal,1661273,124065,3550
yhNcDBnQsEY,BLOWING UP $1000 KEYBOARD *RIP WALLET*,2016-11-11 23:02:10.000,00:05:00,Normal,3891016,225167,4879
AXjdI_LHWJU,GAMBLING MONEY WITH SCRATCH OFF TICKETS,2016-08-26 22:30:01.000,00:07:56,Normal,3106811,59732,3399
NEDPgQYhbqs,IF ONLINE ADS WERE REAL,2016-10-16 20:30:00.000,00:04:36,Normal,9906521,575511,17617
G4qOiwIE_o0,HOW MUCH MONEY DO YOUTUBERS MAKE?,2016-08-14 20:20:03.000,00:03:25,Normal,3156876,151486,5447
yozl6enFC-w,THE WORST SONG ON YOUTUBE *CRINGE*,2016-08-08 20:00:02.000,00:04:08,Normal,853125,42146,6642
DpIvW6av0pI,IT FINALLY CAME IN THE MAIL,2016-10-10 21:05:39.000,00:05:03,Normal,368714,12170,1323
LP_mGU3CgXk,SURPRISING MY BROTHER WITH A LAPTOP,2016-08-07 19:35:12.000,00:02:56,Normal,1941328,127430,4538
e-If_d_bzfI,POKEMON GO STEREOTYPES,2016-07-14 17:36:53.000,00:03:27,Normal,2331728,64650,2726
"5J6-5g2alp8","100,000 SUBSCRIBERS.EXE",2016-07-08 20:00:00.000,00:04:26,Normal,1560315,82206,7629
TLoDwqQF5ug,BLOWING UP MY TABLET,2016-07-01 20:30:01.000,00:02:32,Normal,187270,7683,1274
CHdy9wND1jo,REACTING TO MY OLD MINECRAFT VIDEOS (HORRIBLE),2016-06-19 20:36:36.000,00:08:43,Normal,1356143,35576,2736
"9LiS_3HEErU",HOW TO MAKE A GOOD INTRO FOR YOUTUBE,2016-06-14 20:51:19.000,00:03:04,Normal,193120,6165,1363
hRj5qNfkdO0,WORST BANNERS ON YOUTUBE #1,2016-06-13 21:13:33.000,00:03:36,Normal,688239,19095,3602
